id	label	n_chars	sha256_text
s2173	SATIRIK	197	ce896cd0f6281f87f28bd37b441c994ed3b538711ab7ec31367b54b960830d7f
s0400	SATIRIK	198	17c70728e947e2e35becdf621e7fbe41bc1f298e970ef2a83b3bf1acf3a2f415
a1610	GERCEK	200	9c798aff08f47daba6688c13926437277c38702bb1e4ccb2891a368646ac4fab
s1412	SATIRIK	197	717e3a60c01b58e82dae03d0c7d7c9a5f1df3002f39d8764628ab4d332c27eed
s1535	SATIRIK	200	c0ac3aaa8d59682dd1e04350775834e3cb86e9344fb75be5f78cab6c0689c462
a1177	GERCEK	189	2c40f2803f2cda628ae68ffe0d36a1df5d8206fd6add64681976329a9da323b8
s1065	SATIRIK	195	a9e17d6af80a8444f27581e113acd8d38e35bf95a6eafbbc000d07ebd527aa5b
s0329	SATIRIK	197	549272efb96debf1687a6abfc24c409756f0ee6fd0b698f71f11f768b3c11461
s0454	SATIRIK	193	932e72eb35c039173732d5f0e6cf555bd9d66f9118350bc785f76b2202c7a7e6
a1195	GERCEK	193	07aaf6b81ed292ca1f3f2ee9193198bece11f8718a13b7d5e43f76fcaf47c5ee
a3498	GERCEK	193	d8dbee625a782c4d7ed0a7d0fcddfcf1a9e2c787f4eb0d4cda20fc8a2574c65b
a2382	GERCEK	193	4e76a38c8b4198e66699203ddd71adc2263af110941f258883d01cee5df434c8
s0430	SATIRIK	201	89e6cfa2445cdec5faeff3ea1626db2d7ef29ff6b810ede869796df88194339f
s1492	SATIRIK	198	988243af690509e9141ba7044e753ee198b55dbcd9c8e4538a8687525d889a52
a1410	GERCEK	196	12bb928a2f8251f6ddf2ca5193868f8a59ada53badbee4ec10abc4fe5b83fd2a
s0800	SATIRIK	201	6800aede7fe9bfb35e250b3297a174b87e1f7ce53774cb53cbd7544aba12fb68
s1149	SATIRIK	192	71cbec5b8c7a65fe248867f214bc9c541122a6a7b50b7a82dc7bb58e154d6fa6
s1943	SATIRIK	199	571c20643f4c1fd301ae686b859ed154d13fb039c06401057e9cefecbd75124e
a4613	GERCEK	197	879b368fa30530839cbd9069222d1a59be12f21b4c4f65493201500d32ba5ca6
a0099	GERCEK	195	ff9524f0cf00b59b8f1644a71be6a3f11ea392d7b8b86907853b73070652dd48
s0085	SATIRIK	196	d0bec371e76ed9d1143aee8a9459c19b47a2654ae9cd18633412e8997b85ae62
a3076	GERCEK	197	cf82081f60e6c818ec5884c3e298fcc68ebbca392aefed716ddc679d5c969c26
a2432	GERCEK	197	8b55a2d4c7ee8857d1721d414d99f49b5005f68c775a01d4f8af4b46ac66f5b5
s2068	SATIRIK	192	883521ecf7515784849318ce288b35794d58242099ceb912de101c7c4b964cc4
a0094	GERCEK	201	fa92a81de89e1a5ce69ae956ba7d72e11700ac4d64e84ab8f62382e2d6aa8f67
s1341	SATIRIK	201	fd153ebd1889abd349f2ba7bd3dd3b2d931d0c291e6c7ac8a8f5d18f2dad0066
a2614	GERCEK	198	43ce11f941ac15a7ab028bef4c9494780bbd5b3255d4a92975c6f1358172a10e
a1343	GERCEK	196	7d110612eecf003dcd41479d60582476101f0f77054019026d63e53ae11d7f28
a2445	GERCEK	196	fc14a87d0198fe91e317f39216257f86e2e1b875724cae97e42f124f315d5254
s1877	SATIRIK	197	cb1ca7553fd62419b44402aab400693945671b1e8e7060daa234c615a7e95856
a3125	GERCEK	200	c7f1d120eead9288ea98ab003d56ddb248410d90979bee620a08ddba46c31f9e
s1289	SATIRIK	192	9ed7cd7ff48de7a60c5004f99caed50ab1e6ec9b138868d7042088abc1a5432e
a3171	GERCEK	199	1a23337f68e169ea4b3934393acd4114aeabd33ba4fd15c777eeee18311cfb02
s1207	SATIRIK	198	9ec9cccfa915255613e87344bce18db63aa1b1c8d935706740f83d034addd1a6
s0477	SATIRIK	197	05f8c990d9e11b95dfbab80acf10b874f7472ee0e8978599365546a83804cf60
s1983	SATIRIK	201	fd2b81fd998e6f9d2369ff99dee520e9c687ba7ff96ff055da6bc20ebb74c0a8
a4719	GERCEK	200	863e0e1f71880d8a0aa02b7a6ddec68b3086eee51c5323c56875eed87848ecca
s1622	SATIRIK	200	6eb048c79b17e74ced2c88a71588518b07fa7333a8a8e608768f0653933402c8
a2066	GERCEK	200	0f1a2bf1d07b09f0af0698189ed0c2286dce472297621c078e0162a9553990cd
a1228	GERCEK	200	d636608832e92f0bf5d5e3910e23e29d27d5623e5baef9fa28a1619061a37270
a3312	GERCEK	199	c8d3f3a1f2a5431cc0b169857fdbb4d14ec9715d13caa7e15dfc8fc531f75f9e
s0018	SATIRIK	199	0727b84d442379a6e435789a87852407deccaf1f6865bf474fb4d9d0a3c95ab2
s0127	SATIRIK	200	3e94a582b5a4385aa99394badb5455afb1b32cc7ad29dcf21843d99220c9da3c
s1221	SATIRIK	199	a71c1229198d08f2c60c1f88c3ceafff086baad08bb5dd6692f557ffb674d626
s0281	SATIRIK	197	2c503702473bfed0c6cfed454f85840d2cf48082852190d01ee684c563694404
s1030	SATIRIK	199	75f5f58e600509cfbfcbddf3aa86807ab7211de5a3ad6f1079a74bd2df1329cd
a3337	GERCEK	198	38b432154fbce1bc5ca202c755555fed86256859107f81ca9b9eddf112134811
s0601	SATIRIK	197	3d5d76e6a8ede4becbce4241379aa4efc4466008df63bd589857f0f02efa8d76
s1439	SATIRIK	198	bacb103e85c8d92aa6dbb0032eb4dc467ba4133cde7811aec02c47a41142d0d4
a2818	GERCEK	197	d7633af6609ad2a0aa40466434bd08ba3820ed79ca22a8776e067c4dfa714953
s1020	SATIRIK	190	e65677188eb82c74567ad38fe5c990d83ee9e8b578a671ed68cb65bb2db32405
a0916	GERCEK	199	09e93b701cab4ff2d3f046b72a64f36ecf2747e6773779169c6c1b64fbe51510
s0064	SATIRIK	199	cfe1b624bf9f9d2227b12fd986b7775ee4652e8856c3cabff22f0e53292bf001
a1435	GERCEK	195	6573492c908839ee78c00507b2727b451074773993f3c4c46e2edfbf75495028
a2105	GERCEK	193	e2e5802deb7f9336fa130a7840c2016c0671515e195fbdb1cacdc63da6f37cdc
a3056	GERCEK	197	8d143196df876bda507620603d7d3b1e87739330e96e03b771c0cca4b13f14d7
a2667	GERCEK	201	bd087cf11294592757fb1f1bda82e044ad4d4652b9e4cdb3a853f84b855ee67d
s0089	SATIRIK	194	b4e74ec0f1732b55761dd9b9a6f6faeebc323dd1e3f29c6ea999b19e26af21dc
s1947	SATIRIK	201	093dcfcd922b2367ed0c5ee41ea969deef9eb5d52b65130912c4369d0d5c109a
a2645	GERCEK	195	5d448e15891d8af374745a9c2cefc43dfcb2d4f70cdc440a8c2fb22ab96c3d45
s1774	SATIRIK	192	70036dfd665b47b3d41fd2a0cf6be427e38f0786a9fdc423bae889e1843a09ee
s0152	SATIRIK	201	c40cd918aadb8e1bcb8076b6617bc8740da84d4c32e94e30c4e4a75142eae433
a1898	GERCEK	198	5179470007846953d1eeeaa36d8a0d32e1e3165c98589676ad2f5caaa64f3e0e
a2121	GERCEK	195	1a7ed197506df2e7115c44bd8001477fe98603852853fd2b2707d8b88899b3a3
s0560	SATIRIK	194	1801e60459e049061a42a3b8898c8c2808248d9148ce0dd4ca4f0d9d6f655a2b
a1930	GERCEK	194	774f12f9d427e627cd5ab87fe05c5d4e27b27c0d97a32c701f4708692ac1be79
a3608	GERCEK	194	a53d98fee444c40e820c7aeeea8f694e9408024c7bad06609d34471f69eca007
a1187	GERCEK	193	46f485d3273916b9c0b21def49761cd49d60768b8be4d0874c7d435dc98a4b9e
a3909	GERCEK	198	6fe126cc30f75df51cf932c0fc5e287c7373528b0c7f46f02488a28dfc4e23f3
s0909	SATIRIK	199	ce09dd26e4a0716923508f4c30aea016afa0e902ee85197f0c8d16044af50854
a2605	GERCEK	195	85beb7e8bc4bfa5b5d38b566355fe332bc3eacc320e743f28341f1736e9650f7
a3341	GERCEK	199	d392fe2530fa1e69de786c05cae8e1cf1ff4b301b0fd03d14782032d8aa748eb
s0751	SATIRIK	201	260ddab709103993591a6fcd3d9dbe82f1ee0eeb3ff170ea35eec6bb02c7a936
s1727	SATIRIK	196	9fbe81979e1d2f1535f9ad0f53351667da22d8d56207a3c13796685dba9a5036
a3218	GERCEK	196	c173d14466e21fb8cd99c58447b7f8422f45c4fa1d334cc4a0fb4debd5ad1f16
s1165	SATIRIK	192	a5ef4e85435d103cb7cb2d61d4f882f592e52f6545846f510d4d1ed5a6569916
a0123	GERCEK	198	4c359b0589edeb81d6837f5dbb53ca0e4311158161c23a543bc8e4ad5481fea6
a4096	GERCEK	191	d146fcec301af47bb5eab248d482b01abe4c6cc9ff0a86c8ff8122240dcb7c59
a2327	GERCEK	200	23138f18a89e985c78040722595e9decec025692f43f4962970d1bfb67d3845d
s1805	SATIRIK	192	fdfbd7574a29e32247e43bda375eb5c30aa1c3ef185f2803f65236a638b3bcd2
a1730	GERCEK	199	a8010c70a6759f5c06cdf92cafb810bb9772b463ce8234820cd6887b88fe1a59
a0502	GERCEK	199	4438edca28707727c329bd5ea522cf2c358044e572b25b908a5b54a593fe8ced
a4008	GERCEK	201	7c4c39b44d9f20895ba3af71b075f5d556e3ddd6a58439baba43ebada2c54f8a
a0671	GERCEK	192	edcde7611983f97640fa283d016e1e667a198921d27bddaf7f40e3a0669665af
s0348	SATIRIK	197	cc5acb59c9f8bdf4383c2b5aa328e94bc2d1d9cb7e5cb1567ba29bb3d4abd8d5
s1697	SATIRIK	199	d3354c99cd0940b87b14aeecffbee397f32b91c85d8c06d1e322169dec6e7909
s1008	SATIRIK	200	e180fe330b9dea8c65a0c312744548945f04d1607b5c45de5fb7bf809c297849
s1381	SATIRIK	201	eca3ba4c005b95e1c072349a70931fd20290d95d3a59d209a93941922f8977e3
s2037	SATIRIK	195	3319bb61d9a964fcad0d2c2690486a9c1deb08e30f6fd02e60da895c65daae34
a4641	GERCEK	196	40c079d08c94fa2a9f87217bc21e072288ba02738bcb8ee26cceb5f8fc9ccbd4
a4622	GERCEK	200	29b4327dddc9dd0e224a1f90a2292da77ae26b59ae060361047c142f0b5aee60
a3109	GERCEK	191	3205238e33e63c76033f615fb5328e19b2b1b3de728b7c8979cdd193e3b5f92e
s1113	SATIRIK	188	4872b0189d8db772ce10745d46c8c19bd23274daef2bfab0faea7b8c041f7a13
s1400	SATIRIK	200	aae23197aa7f56ad49074c6198dccac9c9d1485c6a5d1ec945353b7e94a0fd26
s0181	SATIRIK	198	a1774c06e1abf99b1f6744c16bd90f3ee1e5408d43b2915c7483e38d8809df7f
a1193	GERCEK	197	ac8f54942806a64dc50e4109d5003a767f98619343c4ac5f3433b9e4e4d8bae0
s1168	SATIRIK	191	ce9dfcc7f6665f0133f736db9889cbbdc469692bd309c1524545a9d83ee602f4
s0698	SATIRIK	201	3254762760d80a103843cef7e535dfee4b3814a68ba801f18dc7b7282eb3e6a6
s2038	SATIRIK	200	6a7d8efb00d079cffc52a2012f13c09f095cffd180c53f04213e3a853d8b9cf1
s1148	SATIRIK	197	c94be069fce690514d6b9a3462a13762148b51e070e4d3b23ab2fbe60bffafbd
s0958	SATIRIK	195	54e63f07ba684b881657a121d752e8a88fbc5a0876ecaa907342798c4f47803b
a0120	GERCEK	201	4f8680992db0c9fac2d8194361b8426fa01f950aaadfe0d6094fd74966afc91a
s1485	SATIRIK	200	d996b2bffeb2b71e20ec046c7345e21139e0c3d15dc3159e3eb59cf8944d6d32
a3323	GERCEK	199	1b4d9cf0527cd14219978c42028b67f40d229b5d12a2593aebd7c6cbefbcafcb
a0495	GERCEK	201	625405c8664e092cf56dc833b78ba7de5539e8150e7a498ccab9ef55917c6bd3
a0713	GERCEK	197	e5d97a7dbe9a062b04cf69cf7d7efcb4625c4fbfe2cd1261bc617832e9ec440e
a0789	GERCEK	196	e962c1d0cd5e29e78eee85e7971c447c02eb49949aba8db6330108ce68fd787d
a2561	GERCEK	198	43194b0e40be5eca5e81d233bbdc292ed07864fb0021426f44a4285e2a8cd024
a4802	GERCEK	194	d1054c3b9225aa68f78db46739fe3d8f55cde40c07d5a81132f9dddfebebfe5b
s0379	SATIRIK	187	4295073ac03d844f898c85f7cc65ce581a39618727586503e5c46720f0faa778
s0178	SATIRIK	196	0b8c43d29983e034f7283673485651bb98cd2a3f156d17f677ee2bf227cf824c
a3524	GERCEK	194	48cc21e03d37853d950e411a80f6abbaf662b167f38bd9808902a473b658a7b4
s1903	SATIRIK	200	782f3ddddfc20634eafbcf24c038c12723828d172562917a056390e17da8519d
a3650	GERCEK	188	5c53abe69a6cd9c2625f40eca814933121f00acc5dc98b28411d6c5910df131d
a1120	GERCEK	198	972f9153bcf2924a819feab2b597b24221a0f0bf2901f24ee25c331aa668b3c6
a3263	GERCEK	195	966d3a3d700d303d5e7613e5f3c1901d6d4a4c110d2abf71c7eced57ed3317f0
s1718	SATIRIK	192	34e45532dc2fc99bdfecc3a1b81b2916bc2a72d0a00fdbc7d82395ab44d6fb2a
a1840	GERCEK	193	5f4b59100275a74fd3f936df019944d8af5bcc4258496c97f0dabd4afd6c5358
s2048	SATIRIK	200	4a7d0e1043e920c665d5b39b8737755e42a7d88d84d2e3c93b2a303bd96167de
s0827	SATIRIK	196	fc6570e837b455e1ce8890aa26bc0fea378e0e1ee41c2581083825410bb77be2
s0256	SATIRIK	196	f9689e9fabade250c9f0c7b9b2c2dfc8465868873a1db91639dc733a94e64d5c
a2589	GERCEK	190	2f808a14185c5e5b7a720b52d0b88d42cf8714d2b287093675c953ca595f81fb
a4029	GERCEK	194	c7c97cff749ac69aea23dc1367c1106a7bcb441494dcc31fe0504419e6d3c5f9
s1480	SATIRIK	201	58aadd2db7bd3b601f63e5cc75082bdd45471da11fa8628c40e59ff3488c0493
a3931	GERCEK	198	343ee5aa327a3796528de2922a2a7da16a40ef4fcb0a2d52626bcdb94c56fcdc
a1144	GERCEK	195	de525e959a3bb93a2e6fb01131dcfc824f0ae6e156406ed0c2e1c8dfca72841b
s2122	SATIRIK	194	7db9c0ded99371ddf63cfd8a14e6fb3da2358c9442e174dce7b43f2f3f292805
s0699	SATIRIK	199	78b5112e31ea7658d273319a13577a520d71e3cc77fd553a2c5865011e707f30
s2044	SATIRIK	198	09fffa11339482776eef79c736baa8060ab3760c90aa0671ef49a410357e1c23
s1026	SATIRIK	197	8fb618b3c493e36fd4e1c9544ebf52e657cbed4321bf88ec337c34fbd488e9f0
a0128	GERCEK	199	c25de537bc6b9941fe73db70f8aab1c292c08cc819cafb7fcea73c206727e43e
a4003	GERCEK	197	ec4a2db8318db02d51835e8fea80328f2749645ec52dccc5c30d5f17530b7955
a1112	GERCEK	195	85f6ae3fd2f6c74cfc89f96c0896800d7291921d5b94f9bcc6bc85b738167b8b
a3499	GERCEK	197	2b318f3ccb72c1024d0b9e305af9b211808842ff55da0417a9548245229b8323
s0776	SATIRIK	201	f0f6d0e5a2a3df029a854d1cc1d07b33763b90e4c7ef8dd204aa3cf0021516f0
a2480	GERCEK	197	18f366af48411726478c641a4326eda6ef3dbf3fc274cf95ecf66c528a85e19c
a1375	GERCEK	195	ccb83e959075b280e9052e0126e6c48f5e790bfe77a3de6b28cbd3b5ce43dc3a
a0692	GERCEK	196	77d481ad64e28808daa5d9540084fc6d71c7c0634206e7217f2d9ec1f589b246
s1939	SATIRIK	198	e512b50cacf570c3b4c937b5ef81c913c0e40cb0ed5120c070d3099d08cccfb8
a4206	GERCEK	201	6ce7d92f083827225ff2eb63b62bb5cc3b52c03a87986dad4af33ef4925beeb5
a2727	GERCEK	196	48e9d7519b1a2760cac89dfa7527d1a41b807c0f777c0cc4c2dcf09c844a3aa8
s0107	SATIRIK	197	769534f394a94d3345006efda083878f8a366dad3139c492a60f1f1788c790f3
a4478	GERCEK	198	e9f0b46b1c7ed86347eb2f315f0a3832b5895cbce1ba05570933d6b968dc2ba9
a3655	GERCEK	198	0cecc73848b615cee755e0f413b85084635eb1ce6f801d71a0fb3b08d0c88ae1
a4629	GERCEK	197	c6abb242c2e504f621568ed345fade1851450fe2e423d530eb1ed0946d1fe5e8
s1892	SATIRIK	196	ff522deb0b9deb7292e9d52e236dd4a813f83260be17206c22b90d31cfd90559
s0025	SATIRIK	198	0a17ee9923c9448426f09f48b8e64d7f9f456e445bc3c943e25dc497dcdbd7f6
s0893	SATIRIK	195	eb36c3a6f903f938319588d82ff9e692c0162f1f706c08e8df4ab636b9706a0e
s1452	SATIRIK	201	f8549b49506f4294cd7483d74cd8cb0b8bfc5213093d8d30ea9a294a6c330763
a1162	GERCEK	200	b8f66e37a942d1a0d93d96baaf4360d7b0a7a57b2a845302c389f3717ff637d0
s0681	SATIRIK	198	798f667a9832e9ab6d58f75ab788f66ba12ac70b6c06d48209ba30830c8c94b6
s0714	SATIRIK	201	68ccd5b7042d4c2de92bb6a6344cc69dac5ce77ef8e71bd71df13d9ef80aeb69
s1539	SATIRIK	197	505bab122e2975a9869a8c9f307719de66bec289e9549dbf8abda910a84510e9
a3974	GERCEK	197	2333b561eed1a32024848ea6873791118e913e25b757349293ce880ae8ed1ae2
s1678	SATIRIK	194	f4dd4a4b56d6f2c185f4e24be9439c6ffdbe96d6151c69e6f29816fa29fe8910
a1274	GERCEK	201	0b1a0313f3d33d9eb3f77d86c2074013e0963066cb8c00fb47212051e889fb87
s2159	SATIRIK	191	099450ed8ac0c41a33c6d03f8e868d261b25cebb9401d020296460df09634ec3
s1125	SATIRIK	200	8e1c387bc8bdc505f0f6e79efcaea7dc8e67885e78e693c7f7202260d5ebed3d
s0522	SATIRIK	198	c070d24a5339cfd3823ac444388b9a86c1a4c332ad576caad4046c3b7e759974
s1599	SATIRIK	196	449d4026c53c5aeb854f6c2d2fedff7c7fb6aa7a4078500f8d5dd80fc37c9351
s1396	SATIRIK	201	3712096c37e91c97fbe868fcda73cad7b2056e2f8915a2f6d5f9c2357b9bcc48
s1726	SATIRIK	201	f790cb72c0210875c3960bcc728fd138b37227c8df535335c238385d49e1ca90
s0713	SATIRIK	199	983787186215070952776d55abd234a110fb0a6d6ac16b3cab0a06dc44bbeaa0
s0685	SATIRIK	197	215b1c0f3d7736dc0baee98ad681e286dcf5e9875d85000eed1fc602a68b287e
a0980	GERCEK	198	55e658750161e75c2c7196a5530f1b0b72c59a14218d3e448c542a1345679c0a
a4680	GERCEK	195	04416daa0e1e0a4c6ff2d0c1d76911efc08c48fbddcf2406ac643654d5e24b80
a4662	GERCEK	198	3103e4fd692186eebeb00f44dc94adf88a073d67c93090a1362b5e201cb9db33
a0952	GERCEK	195	fb254b719d5d3a6594a693f4a9f95dd1cc7ceacda12b9493998aca128ee95d73
a2923	GERCEK	196	bce724d92e608c89431e5c4e925599dd3889aa9e6d2542d08ca66fe60b273db3
a2498	GERCEK	196	4d21d970ccdf3e1cfa1750abd83af0d2247755e96e340034438ccd597ab6fc04
s2125	SATIRIK	197	f2f0a2f35710d45d2efa9a952d15aa3b0f88dc5234577102de8421f3555efb4f
a0309	GERCEK	196	9b8d7a3bc4cdf1b00d43ad178efceb67b59a7d1f21265ed9dd60769c02d570f6
a1572	GERCEK	195	86814c3a22272b3307331f0c2e6bd4aaf64c0057adc13f4196f8fcb9eaca9803
a1804	GERCEK	192	bdad3a4487e32117948e7e2d827b1e302866664e7769314658f468cd0e428a3d
s1886	SATIRIK	191	154d754f6cae78c72e0bd3ec6e87f71d8cd21ac1c32185b61083effb9f68ee1a
s0354	SATIRIK	198	16869bdbfe16b222203902c7aac3c9adb705f9a118584a9d2e7438f0ac35a15a
s1167	SATIRIK	197	abf040f3a5d960d0b060ae3588cc282d833497bed9877861ac42a349dc3aa834
a3793	GERCEK	198	48fd17a94545136aeb61a72ea10638ac91b7fe92b7864f557133b369645efaf7
s0644	SATIRIK	200	165576cf2a9299d6eb8d3855da542f69eb96ece1518874bd68b442dd46ee3559
a2471	GERCEK	199	31b84eb9765b76c014653eda39834b06cb827bd884b1ee497c33cb1636b15aea
a1220	GERCEK	199	afad01f0c4a4a39a6c888d130f06fdad55e26bd53a8157567f0ab1a8ae51cc29
s0902	SATIRIK	193	c4004fe7a5e7957d391925a0bc2ce0eb4e2cc61888b39afd904514364c8c59b4
s0208	SATIRIK	193	1821f0337a09d0621bf1b311f0374de56b709475898f5facfe315674638f259d
s1897	SATIRIK	201	d3f40570668209d7fcc30e706dc3c24ca2a2f25aa9bf4b9faaafa3bab080b0ea
s1159	SATIRIK	194	be7d444bf816bc24a179da5779f0b2426c168704191c64fe5a6b7c646b83f83b
s0850	SATIRIK	198	13fc79eb88d8fba2d977b9111ffb4681b73fa4735226ac4f00b5342b4cda3de4
s0558	SATIRIK	194	a9b1b15a075a0a032a13796eaf4f4f8d80c6d75bf377bd2844336a09a49b54b8
a1580	GERCEK	200	9dfed97b4098541c69863bd732f003a84c5e13377574474d57e069e83181819b
a2414	GERCEK	199	8723b33a96d0ad87a61c0c02aa5c1ebaf7911cfa0fa4ef197562766eb196c995
a2458	GERCEK	201	dd2779b7d454a6da6bafb0e6622a2dc3a79d5d6a7c3d29c9154affa6c405f5ad
a0334	GERCEK	194	896d8b0fbeae1dea539d57b30cd2974ca1d52d137114a5e38ff2f84f4bce3007
s0156	SATIRIK	194	6c34df630ba3771178c0b65a6e3b91c8ba7b1c798ea06dcc46b7e6aeddaa4e69
a4806	GERCEK	200	4111cc1858fb617778afa09f3a817105bb63537460aa56a59b7d312186f468ee
s0979	SATIRIK	198	859301be83febf65af9e1ed6cf6339f67797ef60444d09c92651603ebb28f015
a2118	GERCEK	200	d0782c9afdcba48e49250a88fc02d67b619c1d2b41245ca07534bd80d9d02112
s1316	SATIRIK	201	eebfa9c81dc60659973ef2196e54a959d6683b1079c2586d72230ce7b1c76def
s1558	SATIRIK	194	272feb7aff6609f8f5e05bbde3b1e43ee4f7a896b4dfac981fe6f171af810e28
s0188	SATIRIK	194	ac11a77b2711939a760fa3a71621729830c01ef09a0cc596d529d610327edec7
a4262	GERCEK	196	aa979e472de5749812982d9062c815dca17512fbca92ee95d4c86f4f64ab1c6a
s0933	SATIRIK	194	cd991339ea47e64462e8164e8da74ead26334017642edea9fd2d739d5a070658
s0077	SATIRIK	193	0065c2c18d85b4d29e641bb2cd60c70ff21c05578b73eb6d22913e1d3d3ec457
a4234	GERCEK	197	86e4497b6768613f70704c81391f90bdd8a4c84922f72340d049869ce0aa8bc0
s1223	SATIRIK	197	f2126566df59cb61609751cd2942179755965149f3501bfebb7ae0c12b3460c0
a4834	GERCEK	201	ed461ccf61c31a09eccbe3e6829a93345eeb9d818362ca0a669ae0f7c4780417
a2558	GERCEK	197	c55af4b3b6b3e7e01ddc5b76e1ee5fac949e7cc4a57645d3195f0de724151fa6
s0746	SATIRIK	194	c67017780f8da31600d2d57e0109f2938e84cca6f2fa7fee9f15a286c5aed568
a4066	GERCEK	199	2af055c15b5ce9dfb938b2639b92156d5e9fbba306535be08a0c248734e9713d
a3484	GERCEK	196	cbcfa6d2314970d6afb012050e72713b02cd346413d14db5744302a87bf7fb27
a0698	GERCEK	197	0c882f1d924cea4ea898906d558e97a963152d65131fffc3d67c020cfe74e913
s0966	SATIRIK	199	e2a20ce4249f0a83a07775ff9b8fcef7596ad153aa6469523411c464d5161d06
s0470	SATIRIK	197	60b6204c35bfa8c37a0812cdca755cb4b6c7bbc29ad020602d73aada91f6dd3b
a3680	GERCEK	194	6610719edabf1133beb3bcdbc5c1bd143c41ffe14f13fbfbf39e9ff70385af27
a2406	GERCEK	195	ee6207eac199539f19f894e71da851c4f265f58d72a46878ded1780fa6907ef7
a0969	GERCEK	199	67bd00bd98f4993594f3bd55c2a375bdb49ab8e5c60e42f7a299b634de084a52
a3907	GERCEK	111	bf9702ea5015817a1d0c41900aa4be020d49c287734e8a20c87915bdeef8a8c1
s1848	SATIRIK	199	7a6dc5132a47f0149d6ccf3628940f60ea2beb2bd29b9950bf9f3ca71574efb3
a2268	GERCEK	197	9e30e00682d5d3f915a6b6b51b59c5b3efac96480a604a9bacbb3a17aba8d43f
a4269	GERCEK	200	7a3c5f8d1fb920a7ee6961dd1618b6c40520a7cc383eb67386382fdf1153c3e9
s0526	SATIRIK	196	1ef2dee875592021af3442d116933567ae1ed569a92ed0ea0d11662f828f964c
s0667	SATIRIK	199	38a9d1acfc5c91064f41d13b5aeb00987dd02861f88ae6e790a5677a98f0573e
s0125	SATIRIK	193	3d88c0a3a689d5783d3ccdfb51e4f257708a48efd80f84accdb0f953469ea47c
a3966	GERCEK	194	bbc03820e7ab4a89609c82e3b9cb02409331f52248ff8a51180c285fec5695b7
a4197	GERCEK	196	5538c1b9748757cdde0dbc4566c57879434bc088b1592d5e3e5c58b98844b87d
s1337	SATIRIK	195	2d9ff00b8a949f8dfffff05476d7363fc04c1d2796e5a6f9f58ca8687b8e9b91
s0654	SATIRIK	200	fe8f69ebb9c472d6ef2b8335dbacae5f1f7bc3e3a673f7de1a0791ec990d3c3d
s0568	SATIRIK	194	dd8fb992addfa47ad23f34d0b90409266c5c675dd229788a6b09f8db74a82472
s1475	SATIRIK	199	802f6cdbb0d9a66a9da8b618e6abd74dfaa54356483edbf2dd0c4d4382d6e74c
a3922	GERCEK	199	136b39a84f797e9e20a7b88a3ffe36553c5e8f9eccff26133524f281bc00dd76
a3583	GERCEK	201	a4718e53d10a3121033193f612acc5a4bc72bd736a78692bf63547989fb3bff2
a4194	GERCEK	190	bc4259533edc61ea822ae3359a87ffd53d2c13e9a6ed2b43675809b9341ef047
s1689	SATIRIK	201	1ba501d45401fe325627b0659f5a6f1a7c79e5d4db6a3a987d6f57d8c021a65d
s1732	SATIRIK	201	fd711fcd46d5dd81b2d4c9bd01ddf3513a391dc10f6de9b106575545d6a303c4
a4421	GERCEK	201	00da05bd429d317e69e42f29aad7425de8e0691db667afb4c661efb4a4c984c7
s2162	SATIRIK	196	521089c7ecf10b2a004a478fabff4f90826ea812d48140748c0b6ff8af9acc93
s0189	SATIRIK	201	cd39b06e672967d828a993dfbdfe84242739463bf352e690e548e3ff8868b5fa
s0040	SATIRIK	198	29c4a5696d3708994673958606570620eab4ec6c259f35ff1fc19c8c91e67612
s1816	SATIRIK	197	93fdc58e73096326fc9965a9ee08d901e1a3b502acdb2ecbbc6646b9ca53291c
s0345	SATIRIK	196	838143872b04ad00fad2952003b90af1a6b99896502a9ac4b5878aa41fd24fa1
s1050	SATIRIK	200	c26f1aa8f93f068b5debb3155236b97a4515e10748f8a1244b47b01630cd619b
s1380	SATIRIK	195	40c3b920e97d1c1719a6b232ffc83a9f324233a79d1f1cd3441cff7a73e2645d
s0744	SATIRIK	195	5bcb2b3c0acd5235e5e7405c64f100dc10095996cc26fed45de80ea5149e528e
a1879	GERCEK	195	3e5e79e35a8d147c5fde0af431b8db8520cc3acc36373e1b8f73668fee5aac3e
s0537	SATIRIK	195	a45b9bd5ab8a514abaf2e9fe0fa6b94e26455c76e44e912fca05e800b3a5a011
a4162	GERCEK	193	5c86855efc557f8848cc0a2f5ff76fdbefb01f4c3e46adcc7806717dc22031e6
a3628	GERCEK	199	c179c637206dc6143b210b1999be3ce9113e15ca622682417030e36f64c7447b
a3900	GERCEK	201	6f032162290fc8c60de387d1cbf5591bc239e471456669d2e0f3cedd7f102c65
a2191	GERCEK	198	83688472951437ac7c91096ff527eb51541f067d355ce0cf87a9e89c8dc9b54b
s0044	SATIRIK	201	e7cdf9e9649c5b7d4b83b144a2421c796deff32865584fbf57f0ab709e563830
s1024	SATIRIK	198	9c10beef344ca9566032fcbfba2f05890c9085c7263aaac6a55464aafef2f9c4
s0633	SATIRIK	198	ccc78589a9282bdc8e7264799136a2ca391304ef69a03b8000484b0f7639dd8b
a0973	GERCEK	200	a73da224a7a0bf818394c09ae07cf4fcc651f5a141d19c2b144b5c842ad14ce8
a1175	GERCEK	198	46d7588c751be4ad515d536242c86f388f303700737c50c035b9cc3266b7d439
